year,month,day_of_month,day_of_week,fl_date,op_unique_carrier,op_carrier_fl_num,origin,origin_city_name,origin_state_nm,dest,dest_city_name,dest_state_nm,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,1,1,1,1/1/2024,9E,5020,DTW,"Detroit, MI",Michigan,MEM,"Memphis, TN",Tennessee,1650,1645,-5,28,1713,1736,3,1754,1739,-15,0,,0,124,114,83,610,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5022,MLI,"Moline, IL",Illinois,ATL,"Atlanta, GA",Georgia,557,555,-2,11,606,833,42,905,915,10,0,,0,128,140,87,633,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5024,SDF,"Louisville, KY",Kentucky,DTW,"Detroit, MI",Michigan,730,720,-10,16,736,828,11,906,839,-27,0,,0,96,79,52,306,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5025,ATW,"Appleton, WI",Wisconsin,ATL,"Atlanta, GA",Georgia,520,518,-2,30,548,832,4,854,836,-18,0,,0,154,138,104,765,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5026,DTW,"Detroit, MI",Michigan,PWM,"Portland, ME",Maine,1010,1007,-3,19,1026,1159,3,1203,1202,-1,0,,0,113,115,93,668,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5026,PWM,"Portland, ME",Maine,DTW,"Detroit, MI",Michigan,1248,1247,-1,11,1258,1438,7,1504,1445,-19,0,,0,136,118,100,668,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5027,DSM,"Des Moines, IA",Iowa,LGA,"New York, NY",New York,1605,1555,-10,12,1607,1926,4,1954,1930,-24,0,,0,169,155,139,1031,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5027,LGA,"New York, NY",New York,DSM,"Des Moines, IA",Iowa,1300,1303,3,22,1325,1438,3,1520,1441,-39,0,,0,200,158,133,1031,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5035,ATL,"Atlanta, GA",Georgia,JAN,"Jackson/Vicksburg, MS",Mississippi,825,821,-4,15,836,839,8,856,847,-9,0,,0,91,86,63,341,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5035,JAN,"Jackson/Vicksburg, MS",Mississippi,ATL,"Atlanta, GA",Georgia,941,936,-5,12,948,1137,8,1201,1145,-16,0,,0,80,69,49,341,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5038,DTW,"Detroit, MI",Michigan,SDF,"Louisville, KY",Kentucky,1550,1551,1,17,1608,1657,5,1712,1702,-10,0,,0,82,71,49,306,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5038,SDF,"Louisville, KY",Kentucky,DTW,"Detroit, MI",Michigan,1757,1749,-8,15,1804,1901,8,1925,1909,-16,0,,0,88,80,57,306,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5039,ATL,"Atlanta, GA",Georgia,CHA,"Chattanooga, TN",Tennessee,902,858,-4,19,917,941,3,957,944,-13,0,,0,55,46,24,106,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5039,CHA,"Chattanooga, TN",Tennessee,ATL,"Atlanta, GA",Georgia,1042,1043,1,10,1053,1121,8,1138,1129,-9,0,,0,56,46,28,106,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5040,CWA,"Mosinee, WI",Wisconsin,MSP,"Minneapolis, MN",Minnesota,1620,1610,-10,12,1622,1700,5,1740,1705,-35,0,,0,80,55,38,175,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5040,MSP,"Minneapolis, MN",Minnesota,CWA,"Mosinee, WI",Wisconsin,1425,1420,-5,9,1429,1509,3,1535,1512,-23,0,,0,70,52,40,175,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5043,OMA,"Omaha, NE",Nebraska,DTW,"Detroit, MI",Michigan,600,556,-4,29,625,905,10,909,915,6,0,,0,129,139,100,651,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5044,MSN,"Madison, WI",Wisconsin,MSP,"Minneapolis, MN",Minnesota,1500,1445,-15,11,1456,1537,14,1620,1551,-29,0,,0,80,66,41,228,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5044,MSP,"Minneapolis, MN",Minnesota,MSN,"Madison, WI",Wisconsin,1106,1100,-6,16,1116,1159,3,1229,1202,-27,0,,0,83,62,43,228,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5047,ATL,"Atlanta, GA",Georgia,CRW,"Charleston/Dunbar, WV",West Virginia,1005,1002,-3,16,1018,1118,3,1139,1121,-18,0,,0,94,79,60,363,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5047,CRW,"Charleston/Dunbar, WV",West Virginia,ATL,"Atlanta, GA",Georgia,1224,1219,-5,14,1233,1331,5,1403,1336,-27,0,,0,99,77,58,363,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5048,CLE,"Cleveland, OH",Ohio,DTW,"Detroit, MI",Michigan,1033,1021,-12,30,1051,1115,9,1137,1124,-13,0,,0,64,63,24,95,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5048,DTW,"Detroit, MI",Michigan,CLE,"Cleveland, OH",Ohio,840,826,-14,14,840,903,6,948,909,-39,0,,0,68,43,23,95,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5052,MSP,"Minneapolis, MN",Minnesota,MSN,"Madison, WI",Wisconsin,2020,2012,-8,49,2101,2139,3,2149,2142,-7,0,,0,89,90,38,228,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5053,TRI,"Bristol/Johnson City/Kingsport, TN",Tennessee,ATL,"Atlanta, GA",Georgia,600,621,21,8,629,710,5,715,715,0,0,,0,75,54,41,227,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5054,DTW,"Detroit, MI",Michigan,TYS,"Knoxville, TN",Tennessee,1615,1612,-3,15,1627,1730,4,1803,1734,-29,0,,0,108,82,63,443,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5057,ATL,"Atlanta, GA",Georgia,HPN,"White Plains, NY",New York,1318,1313,-5,12,1325,1511,3,1535,1514,-21,0,,0,137,121,106,780,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5057,HPN,"White Plains, NY",New York,ATL,"Atlanta, GA",Georgia,1620,1610,-10,14,1624,1816,8,1902,1824,-38,0,,0,162,134,112,780,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5061,ATL,"Atlanta, GA",Georgia,LFT,"Lafayette, LA",Louisiana,1146,1152,6,12,1204,1230,7,1239,1237,-2,0,,0,113,105,86,503,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5061,LFT,"Lafayette, LA",Louisiana,ATL,"Atlanta, GA",Georgia,1324,1319,-5,13,1332,1536,5,1609,1541,-28,0,,0,105,82,64,503,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5064,DTW,"Detroit, MI",Michigan,GRR,"Grand Rapids, MI",Michigan,1615,1611,-4,23,1634,1702,5,1711,1707,-4,0,,0,56,56,28,120,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5064,GRR,"Grand Rapids, MI",Michigan,DTW,"Detroit, MI",Michigan,1756,1746,-10,22,1808,1838,5,1859,1843,-16,0,,0,63,57,30,120,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5068,LGA,"New York, NY",New York,ROC,"Rochester, NY",New York,1735,1726,-9,29,1755,1841,7,1911,1848,-23,0,,0,96,82,46,254,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5070,CID,"Cedar Rapids/Iowa City, IA",Iowa,MSP,"Minneapolis, MN",Minnesota,1507,1558,51,24,1622,1708,9,1627,1717,50,0,,0,80,79,46,220,50,0,0,0,0
2024,1,1,1,1/1/2024,9E,5070,MSP,"Minneapolis, MN",Minnesota,CID,"Cedar Rapids/Iowa City, IA",Iowa,1316,1311,-5,15,1326,1408,5,1422,1413,-9,0,,0,66,62,42,220,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5074,ATL,"Atlanta, GA",Georgia,OAJ,"Jacksonville/Camp Lejeune, NC",North Carolina,1100,1056,-4,14,1110,1204,4,1225,1208,-17,0,,0,85,72,54,399,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5074,OAJ,"Jacksonville/Camp Lejeune, NC",North Carolina,ATL,"Atlanta, GA",Georgia,1310,1309,-1,11,1320,1435,5,1454,1440,-14,0,,0,104,91,75,399,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5075,SAV,"Savannah, GA",Georgia,LGA,"New York, NY",New York,730,725,-5,16,741,916,7,941,923,-18,0,,0,131,118,95,722,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5076,ATL,"Atlanta, GA",Georgia,LIT,"Little Rock, AR",Arkansas,1541,1539,-2,12,1551,1608,3,1625,1611,-14,0,,0,104,92,77,453,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5076,LIT,"Little Rock, AR",Arkansas,ATL,"Atlanta, GA",Georgia,1710,1704,-6,13,1717,1920,4,1945,1924,-21,0,,0,95,80,63,453,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5080,ATL,"Atlanta, GA",Georgia,JAN,"Jackson/Vicksburg, MS",Mississippi,1521,1517,-4,16,1533,1534,4,1549,1538,-11,0,,0,88,81,61,341,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5080,JAN,"Jackson/Vicksburg, MS",Mississippi,ATL,"Atlanta, GA",Georgia,1641,1636,-5,14,1650,1840,22,1905,1902,-3,0,,0,84,86,50,341,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5084,LFT,"Lafayette, LA",Louisiana,ATL,"Atlanta, GA",Georgia,600,555,-5,13,608,818,14,854,832,-22,0,,0,114,97,70,503,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5086,DTW,"Detroit, MI",Michigan,RIC,"Richmond, VA",Virginia,1030,1022,-8,15,1037,1151,9,1210,1200,-10,0,,0,100,98,74,456,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5086,RIC,"Richmond, VA",Virginia,DTW,"Detroit, MI",Michigan,1255,1312,17,9,1321,1443,13,1451,1456,5,0,,0,116,104,82,456,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5089,LGA,"New York, NY",New York,STL,"St. Louis, MO",Missouri,955,1025,30,18,1043,1141,7,1207,1148,-19,0,,0,192,143,118,888,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5090,CVG,"Cincinnati, OH",Kentucky,DTW,"Detroit, MI",Michigan,1342,1333,-9,11,1344,1427,11,1500,1438,-22,0,,0,78,65,43,229,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5090,DTW,"Detroit, MI",Michigan,CVG,"Cincinnati, OH",Kentucky,1025,1019,-6,18,1037,1117,3,1142,1120,-22,0,,0,77,61,40,229,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5093,LGA,"New York, NY",New York,TYS,"Knoxville, TN",Tennessee,1750,1746,-4,16,1802,1934,5,2022,1939,-43,0,,0,152,113,92,647,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5096,DTW,"Detroit, MI",Michigan,STL,"St. Louis, MO",Missouri,1600,1549,-11,16,1605,1608,6,1647,1614,-33,0,,0,107,85,63,440,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5096,STL,"St. Louis, MO",Missouri,DTW,"Detroit, MI",Michigan,1732,1724,-8,15,1739,1951,9,2006,2000,-6,0,,0,94,96,72,440,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5097,DTW,"Detroit, MI",Michigan,MSN,"Madison, WI",Wisconsin,842,835,-7,21,856,846,3,914,849,-25,0,,0,92,74,50,311,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5097,MSN,"Madison, WI",Wisconsin,DTW,"Detroit, MI",Michigan,1100,1051,-9,10,1101,1253,9,1315,1302,-13,0,,0,75,71,52,311,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5100,DTW,"Detroit, MI",Michigan,ROC,"Rochester, NY",New York,1005,959,-6,26,1025,1115,3,1125,1118,-7,0,,0,80,79,50,296,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5100,ROC,"Rochester, NY",New York,DTW,"Detroit, MI",Michigan,1241,1231,-10,20,1251,1340,6,1407,1346,-21,0,,0,86,75,49,296,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5101,ATL,"Atlanta, GA",Georgia,MSN,"Madison, WI",Wisconsin,2005,2006,1,16,2022,2106,2,2115,2108,-7,0,,0,130,122,104,707,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5102,CHO,"Charlottesville, VA",Virginia,ATL,"Atlanta, GA",Georgia,620,613,-7,17,630,743,8,817,751,-26,0,,0,117,98,73,457,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5105,TYS,"Knoxville, TN",Tennessee,LGA,"New York, NY",New York,940,927,-13,10,937,1057,4,1150,1101,-49,0,,0,130,94,80,647,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5106,ILM,"Wilmington, NC",North Carolina,LGA,"New York, NY",New York,1201,1156,-5,15,1211,1321,5,1348,1326,-22,0,,0,107,90,70,500,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5106,LGA,"New York, NY",New York,ILM,"Wilmington, NC",North Carolina,906,902,-4,19,921,1044,27,1116,1111,-5,0,,0,130,129,83,500,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5107,PVD,"Providence, RI",Rhode Island,LGA,"New York, NY",New York,700,655,-5,29,724,758,8,816,806,-10,0,,0,76,71,34,143,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5109,CRW,"Charleston/Dunbar, WV",West Virginia,ATL,"Atlanta, GA",Georgia,614,609,-5,37,646,746,7,759,753,-6,0,,0,105,104,60,363,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5112,ATL,"Atlanta, GA",Georgia,GTR,"Columbus, MS",Mississippi,2210,2204,-6,16,2220,2204,3,2221,2207,-14,0,,0,71,63,44,241,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5115,DTW,"Detroit, MI",Michigan,OMA,"Omaha, NE",Nebraska,1545,1541,-4,14,1555,1624,3,1700,1627,-33,0,,0,135,106,89,651,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5121,ATL,"Atlanta, GA",Georgia,LEX,"Lexington, KY",Kentucky,1825,1819,-6,20,1839,1934,5,1945,1939,-6,0,,0,80,80,55,304,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5122,TYS,"Knoxville, TN",Tennessee,DTW,"Detroit, MI",Michigan,720,712,-8,17,729,838,10,909,848,-21,0,,0,109,96,69,443,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5125,GRR,"Grand Rapids, MI",Michigan,LGA,"New York, NY",New York,1345,1336,-9,18,1354,1523,10,1554,1533,-21,0,,0,129,117,89,618,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5126,MEM,"Memphis, TN",Tennessee,DTW,"Detroit, MI",Michigan,625,617,-8,25,642,908,9,919,917,-2,0,,0,114,120,86,610,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5129,ATL,"Atlanta, GA",Georgia,LFT,"Lafayette, LA",Louisiana,2227,2203,-24,23,2226,2252,8,2315,2300,-15,0,,0,108,117,86,503,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5132,ATL,"Atlanta, GA",Georgia,DAY,"Dayton, OH",Ohio,1345,1340,-5,13,1353,1458,5,1522,1503,-19,0,,0,97,83,65,432,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5132,DAY,"Dayton, OH",Ohio,ATL,"Atlanta, GA",Georgia,1610,1609,-1,30,1639,1745,4,1800,1749,-11,0,,0,110,100,66,432,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5137,ATL,"Atlanta, GA",Georgia,LEX,"Lexington, KY",Kentucky,1520,1514,-6,17,1531,1625,4,1638,1629,-9,0,,0,78,75,54,304,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5137,LEX,"Lexington, KY",Kentucky,ATL,"Atlanta, GA",Georgia,1732,1727,-5,11,1738,1838,14,1907,1852,-15,0,,0,95,85,60,304,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5138,STL,"St. Louis, MO",Missouri,DTW,"Detroit, MI",Michigan,629,718,49,12,730,937,6,908,943,35,0,,0,99,85,67,440,0,35,0,0,0
2024,1,1,1,1/1/2024,9E,5139,ATL,"Atlanta, GA",Georgia,CHA,"Chattanooga, TN",Tennessee,1425,1420,-5,15,1435,1459,2,1518,1501,-17,0,,0,53,41,24,106,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5139,CHA,"Chattanooga, TN",Tennessee,ATL,"Atlanta, GA",Georgia,1603,1554,-9,13,1607,1638,3,1701,1641,-20,0,,0,58,47,31,106,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5144,MSP,"Minneapolis, MN",Minnesota,CLE,"Cleveland, OH",Ohio,2020,2015,-5,58,2113,2338,8,2337,2346,9,0,,0,137,151,85,622,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5147,DTW,"Detroit, MI",Michigan,PVD,"Providence, RI",Rhode Island,2125,2119,-6,14,2133,2301,3,2322,2304,-18,0,,0,117,105,88,615,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5148,ROC,"Rochester, NY",New York,DTW,"Detroit, MI",Michigan,610,605,-5,33,638,728,11,752,739,-13,0,,0,102,94,50,296,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5152,JFK,"New York, NY",New York,CLE,"Cleveland, OH",Ohio,1510,1500,-10,22,1522,1635,6,1717,1641,-36,0,,0,127,101,73,425,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5154,DTW,"Detroit, MI",Michigan,ROC,"Rochester, NY",New York,2135,2130,-5,20,2150,2245,7,2302,2252,-10,0,,0,87,82,55,296,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5157,ATL,"Atlanta, GA",Georgia,ROA,"Roanoke, VA",Virginia,1000,1022,22,21,1043,1142,4,1138,1146,8,0,,0,98,84,59,357,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5157,ROA,"Roanoke, VA",Virginia,ATL,"Atlanta, GA",Georgia,1223,1228,5,14,1242,1343,6,1402,1349,-13,0,,0,99,81,61,357,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5162,GRB,"Green Bay, WI",Wisconsin,MSP,"Minneapolis, MN",Minnesota,1735,1724,-11,9,1733,1819,11,1905,1830,-35,0,,0,90,66,46,252,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5162,MSP,"Minneapolis, MN",Minnesota,GRB,"Green Bay, WI",Wisconsin,1525,1517,-8,9,1526,1612,4,1650,1616,-34,0,,0,85,59,46,252,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5163,CVG,"Cincinnati, OH",Kentucky,LGA,"New York, NY",New York,725,720,-5,28,748,920,8,937,928,-9,0,,0,132,128,92,585,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5164,GSP,"Greer, SC",South Carolina,LGA,"New York, NY",New York,1310,1305,-5,13,1318,1436,9,1510,1445,-25,0,,0,120,100,78,610,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5164,LGA,"New York, NY",New York,GSP,"Greer, SC",South Carolina,956,950,-6,23,1013,1149,23,1225,1212,-13,0,,0,149,142,96,610,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5168,GRB,"Green Bay, WI",Wisconsin,MSP,"Minneapolis, MN",Minnesota,600,555,-5,11,606,648,7,735,655,-40,0,,0,95,60,42,252,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5171,LGA,"New York, NY",New York,CLT,"Charlotte, NC",North Carolina,920,912,-8,14,926,1055,9,1142,1104,-38,0,,0,142,112,89,544,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5176,JFK,"New York, NY",New York,BTV,"Burlington, VT",Vermont,1650,1645,-5,17,1702,1753,5,1824,1758,-26,0,,0,94,73,51,266,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5180,ATW,"Appleton, WI",Wisconsin,DTW,"Detroit, MI",Michigan,1726,1721,-5,19,1740,1926,5,1957,1931,-26,0,,0,91,70,46,296,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5180,DTW,"Detroit, MI",Michigan,ATW,"Appleton, WI",Wisconsin,1610,1605,-5,28,1633,1634,4,1641,1638,-3,0,,0,91,93,61,296,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5181,JFK,"New York, NY",New York,DTW,"Detroit, MI",Michigan,1709,1705,-4,32,1737,1856,8,1924,1904,-20,0,,0,135,119,79,509,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5182,ATL,"Atlanta, GA",Georgia,MOB,"Mobile, AL",Alabama,1445,1441,-4,14,1455,1452,3,1513,1455,-18,0,,0,88,74,57,302,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5182,MOB,"Mobile, AL",Alabama,ATL,"Atlanta, GA",Georgia,1558,1553,-5,9,1602,1750,4,1825,1754,-31,0,,0,87,61,48,302,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5183,MSN,"Madison, WI",Wisconsin,ATL,"Atlanta, GA",Georgia,530,526,-4,36,602,837,3,849,840,-9,0,,0,139,134,95,707,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5184,ATL,"Atlanta, GA",Georgia,SGF,"Springfield, MO",Missouri,1159,1159,0,15,1214,1244,5,1254,1249,-5,0,,0,115,110,90,563,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5184,SGF,"Springfield, MO",Missouri,ATL,"Atlanta, GA",Georgia,1343,1338,-5,13,1351,1601,6,1628,1607,-21,0,,0,105,89,70,563,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5187,LGA,"New York, NY",New York,CHO,"Charlottesville, VA",Virginia,1549,1541,-8,20,1601,1654,16,1731,1710,-21,0,,0,102,89,53,305,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5189,ATL,"Atlanta, GA",Georgia,BTR,"Baton Rouge, LA",Louisiana,907,903,-4,14,917,938,3,952,941,-11,0,,0,105,98,81,448,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5189,BTR,"Baton Rouge, LA",Louisiana,ATL,"Atlanta, GA",Georgia,1037,1027,-10,13,1040,1240,4,1309,1244,-25,0,,0,92,77,60,448,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5194,ALB,"Albany, NY",New York,LGA,"New York, NY",New York,700,650,-10,10,700,727,10,820,737,-43,0,,0,80,47,27,136,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5195,ATL,"Atlanta, GA",Georgia,XNA,"Fayetteville, AR",Arkansas,1159,1154,-5,17,1211,1245,6,1256,1251,-5,0,,0,117,117,94,589,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5195,XNA,"Fayetteville, AR",Arkansas,ATL,"Atlanta, GA",Georgia,1400,1351,-9,16,1407,1624,7,1649,1631,-18,0,,0,109,100,77,589,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5198,GFK,"Grand Forks, ND",North Dakota,MSP,"Minneapolis, MN",Minnesota,500,503,3,24,527,615,12,637,627,-10,0,,0,97,84,48,284,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5202,ATL,"Atlanta, GA",Georgia,AVL,"Asheville, NC",North Carolina,1020,1017,-3,12,1029,1101,2,1124,1103,-21,0,,0,64,46,32,164,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5202,AVL,"Asheville, NC",North Carolina,ATL,"Atlanta, GA",Georgia,1209,1204,-5,10,1214,1248,3,1320,1251,-29,0,,0,71,47,34,164,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5203,ATL,"Atlanta, GA",Georgia,TYS,"Knoxville, TN",Tennessee,1859,1855,-4,13,1908,1940,13,1958,1953,-5,0,,0,59,58,32,152,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5204,ATL,"Atlanta, GA",Georgia,ATW,"Appleton, WI",Wisconsin,2020,2009,-11,19,2028,2119,6,2142,2125,-17,0,,0,142,136,111,765,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5208,ATL,"Atlanta, GA",Georgia,OAJ,"Jacksonville/Camp Lejeune, NC",North Carolina,2105,2059,-6,13,2112,2208,3,2234,2211,-23,0,,0,89,72,56,399,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5214,LGA,"New York, NY",New York,GRR,"Grand Rapids, MI",Michigan,940,939,-1,27,1006,1134,4,1210,1138,-32,0,,0,150,119,88,618,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5215,ATL,"Atlanta, GA",Georgia,MLU,"Monroe, LA",Louisiana,1935,1923,-12,14,1937,1951,4,2025,1955,-30,0,,0,110,92,74,448,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5216,RDU,"Raleigh/Durham, NC",North Carolina,LGA,"New York, NY",New York,715,1109,234,17,1126,1225,4,905,1229,204,0,,0,110,80,59,431,204,0,0,0,0
2024,1,1,1,1/1/2024,9E,5221,ATL,"Atlanta, GA",Georgia,HSV,"Huntsville, AL",Alabama,820,815,-5,16,831,803,4,825,807,-18,0,,0,65,52,32,151,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5221,HSV,"Huntsville, AL",Alabama,ATL,"Atlanta, GA",Georgia,910,905,-5,17,922,1052,3,1110,1055,-15,0,,0,60,50,30,151,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5224,ATL,"Atlanta, GA",Georgia,TYS,"Knoxville, TN",Tennessee,2110,2056,-14,19,2115,2147,5,2208,2152,-16,0,,0,58,56,32,152,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5225,ATL,"Atlanta, GA",Georgia,AVL,"Asheville, NC",North Carolina,1410,1406,-4,10,1416,1449,5,1511,1454,-17,0,,0,61,48,33,164,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5225,AVL,"Asheville, NC",North Carolina,ATL,"Atlanta, GA",Georgia,1556,1929,213,22,1951,2022,10,1705,2032,207,0,,0,69,63,31,164,207,0,0,0,0
2024,1,1,1,1/1/2024,9E,5228,FLL,"Fort Lauderdale, FL",Florida,RDU,"Raleigh/Durham, NC",North Carolina,1115,1106,-9,31,1137,1316,6,1325,1322,-3,0,,0,130,136,99,680,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5228,RDU,"Raleigh/Durham, NC",North Carolina,FLL,"Fort Lauderdale, FL",Florida,815,815,0,16,831,1008,6,1029,1014,-15,0,,0,134,119,97,680,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5234,GSO,"Greensboro/High Point, NC",North Carolina,LGA,"New York, NY",New York,1157,1147,-10,14,1201,1307,6,1344,1313,-31,0,,0,107,86,66,461,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5234,LGA,"New York, NY",New York,GSO,"Greensboro/High Point, NC",North Carolina,905,901,-4,14,915,1029,3,1112,1032,-40,0,,0,127,91,74,461,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5239,LEX,"Lexington, KY",Kentucky,ATL,"Atlanta, GA",Georgia,600,554,-6,15,609,708,6,742,714,-28,0,,0,102,80,59,304,0,0,0,0,0
2024,1,1,1,1/1/2024,9E,5250,ATL,"Atlanta, GA",Georgia,JAN,"Jackson/Vicksburg, MS",Mississippi,1845,1841,-4,14,1855,1854,3,1912,1857,-15,0,,0,87,76,59,341,0,0,0,0,0
